src_ip,dst_ip,src_port,dst_port,proto,time_bucket,start_time_epoch,end_time_epoch,duration,packet_count,byte_count,pps,bps,start_time_iso,end_time_iso,label
192.168.0.106,192.168.0.102,38080,80,6,64,1763666157.900965,1763666157.900965,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:15:57.900965+09:00,2025-11-21T04:15:57.900965+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,196,1763667471.263749,1763667480.074411,8.810662031173706,1626,1995360,184.54912857250903,226471.06346152624,2025-11-21T04:37:51.263749+09:00,2025-11-21T04:38:00.074411+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,116,1763666671.261054,1763666681.249683,9.98862886428833,421,25284,42.147926979765245,2531.2783509652836,2025-11-21T04:24:31.261054+09:00,2025-11-21T04:24:41.249683+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,198,1763667491.576244,1763667495.763031,4.186786890029907,139,8358,33.19968358814821,1996.2802548902357,2025-11-21T04:38:11.576244+09:00,2025-11-21T04:38:15.763031+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,72,1763666231.277833,1763666240.163243,8.885410070419312,649,38940,73.04108587634077,4382.465152580446,2025-11-21T04:17:11.277833+09:00,2025-11-21T04:17:20.163243+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,117,1763666681.270979,1763666691.232776,9.96179699897766,1365,1673187,137.0234707794271,167960.35897656943,2025-11-21T04:24:41.270979+09:00,2025-11-21T04:24:51.232776+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,176,1763667271.387511,1763667281.242344,9.854832887649536,276,16584,28.0065631905229,1682.829144752289,2025-11-21T04:34:31.387511+09:00,2025-11-21T04:34:41.242344+09:00,0
192.168.0.102,192.168.0.106,81,34614,6,44,1763665955.333053,1763665961.245602,5.912548780441284,319,394018,53.95304323834963,66640.97238460202,2025-11-21T04:12:35.333053+09:00,2025-11-21T04:12:41.245602+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,164,1763667151.264713,1763667160.579106,9.314393043518066,397,23838,42.62220824751156,2559.2649879198502,2025-11-21T04:32:31.264713+09:00,2025-11-21T04:32:40.579106+09:00,0
192.168.0.102,192.168.0.106,81,34614,6,45,1763665961.266024,1763665970.002199,8.736174821853638,1751,2142632,200.4309707287283,245259.74396027223,2025-11-21T04:12:41.266024+09:00,2025-11-21T04:12:50.002199+09:00,0
192.168.0.100,192.168.0.102,44356,81,6,187,1763667381.773253,1763667383.545165,1.7719120979309082,4,655,2.2574483263988476,369.65716344781134,2025-11-21T04:36:21.773253+09:00,2025-11-21T04:36:23.545165+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,113,1763666641.261097,1763666651.114309,9.853212118148804,882,1086875,89.51395640569118,110306.66821818094,2025-11-21T04:24:01.261097+09:00,2025-11-21T04:24:11.114309+09:00,0
192.168.0.102,192.168.0.100,80,35854,6,29,1763665807.777589,1763665811.068941,3.2913520336151123,12,1131,3.645918114331755,343.62778227576797,2025-11-21T04:10:07.777589+09:00,2025-11-21T04:10:11.068941+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,152,1763667032.055859,1763667041.239149,9.183290004730225,479,28758,52.1599557188406,3131.557424973733,2025-11-21T04:30:32.055859+09:00,2025-11-21T04:30:41.239149+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,24,1763665751.259708,1763665761.132448,9.872740030288696,1053,1297146,106.65732074069496,131386.62580200334,2025-11-21T04:09:11.259708+09:00,2025-11-21T04:09:21.132448+09:00,0
192.168.0.106,192.168.0.102,37920,80,6,44,1763665954.605458,1763665959.739445,5.133986949920654,8,1081,1.5582431506031855,210.55760572525543,2025-11-21T04:12:34.605458+09:00,2025-11-21T04:12:39.739445+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,89,1763666401.259464,1763666411.253322,9.993857860565186,389,23364,38.92390760678687,2337.835931426654,2025-11-21T04:20:01.259464+09:00,2025-11-21T04:20:11.253322+09:00,0
192.168.0.102,192.168.0.100,80,58530,6,186,1763667373.651194,1763667380.984669,7.33347487449646,59,57706,8.045299262588818,7868.848122829668,2025-11-21T04:36:13.651194+09:00,2025-11-21T04:36:20.984669+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,24,1763665751.263818,1763665761.134102,9.870284080505373,359,21612,36.371800150013385,2189.602631872115,2025-11-21T04:09:11.263818+09:00,2025-11-21T04:09:21.134102+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,172,1763667231.259408,1763667240.928322,9.668914079666138,1267,1558120,131.03850024528802,161147.3622748131,2025-11-21T04:33:51.259408+09:00,2025-11-21T04:34:00.928322+09:00,0
192.168.0.100,192.168.0.102,35854,80,6,29,1763665807.766602,1763665811.082817,3.3162150382995605,17,2698,5.12632618924405,813.5781210929675,2025-11-21T04:10:07.766602+09:00,2025-11-21T04:10:11.082817+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,68,1763666198.769557,1763666198.769557,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:16:38.769557+09:00,2025-11-21T04:16:38.769557+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,73,1763666242.151857,1763666249.851063,7.699206113815308,333,20004,43.251212537675954,2598.1899567677774,2025-11-21T04:17:22.151857+09:00,2025-11-21T04:17:29.851063+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,92,1763666431.261804,1763666441.244932,9.98312783241272,2279,2781323,228.285166558787,278602.362575158,2025-11-21T04:20:31.261804+09:00,2025-11-21T04:20:41.244932+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,121,1763666721.271201,1763666730.335485,9.064284086227415,1438,1771312,158.64463054340345,195416.64660437903,2025-11-21T04:25:21.271201+09:00,2025-11-21T04:25:30.335485+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,117,1763666681.274117,1763666691.234387,9.960269927978516,485,29118,48.69345946515257,2923.4147478480672,2025-11-21T04:24:41.274117+09:00,2025-11-21T04:24:51.234387+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,144,1763666951.965054,1763666960.317144,8.352089881896973,1200,1472853,143.67661471184377,176345.444173486,2025-11-21T04:29:11.965054+09:00,2025-11-21T04:29:20.317144+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,161,1763667121.296594,1763667131.245624,9.94903016090393,323,19410,32.46547600883476,1950.943929818832,2025-11-21T04:32:01.296594+09:00,2025-11-21T04:32:11.245624+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,166,1763667171.719482,1763667180.580217,8.860734939575195,1249,1536016,140.95896204066793,173350.8575162999,2025-11-21T04:32:51.719482+09:00,2025-11-21T04:33:00.580217+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,111,1763666621.312112,1763666630.94132,9.629207849502563,250,15024,25.962675633065164,1560.252954844684,2025-11-21T04:23:41.312112+09:00,2025-11-21T04:23:50.941320+09:00,0
192.168.0.102,192.168.0.100,81,45602,6,30,1763665811.272287,1763665817.397404,6.125117063522339,921,1122917,150.36447311104376,183329.8838788642,2025-11-21T04:10:11.272287+09:00,2025-11-21T04:10:17.397404+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,119,1763666701.270402,1763666711.02265,9.752248048782349,566,33972,58.037900304501576,3483.504503788918,2025-11-21T04:25:01.270402+09:00,2025-11-21T04:25:11.022650+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,81,1763666321.747102,1763666330.293617,8.546514987945557,1078,1318597,126.1332837443644,154284.75839097187,2025-11-21T04:18:41.747102+09:00,2025-11-21T04:18:50.293617+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,177,1763667281.292274,1763667290.165727,8.87345290184021,193,11634,21.75027040037311,1311.1017919064288,2025-11-21T04:34:41.292274+09:00,2025-11-21T04:34:50.165727+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,79,1763666301.262073,1763666311.255541,9.993468046188354,1703,2080215,170.4113118818194,208157.46749632352,2025-11-21T04:18:21.262073+09:00,2025-11-21T04:18:31.255541+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,31,1763665825.069169,1763665825.069169,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:10:25.069169+09:00,2025-11-21T04:10:25.069169+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,178,1763667291.323869,1763667301.250935,9.927066087722778,717,43032,72.22677815016706,4334.815505380738,2025-11-21T04:34:51.323869+09:00,2025-11-21T04:35:01.250935+09:00,0
192.168.0.102,192.168.0.1,68,67,17,113,1763666641.808013,1763666641.808013,1e-06,1,350,1000000.0,350000000.0,2025-11-21T04:24:01.808013+09:00,2025-11-21T04:24:01.808013+09:00,0
192.168.0.102,192.168.0.100,80,42006,6,186,1763667379.90727,1763667380.026249,0.1189789772033691,3,265,25.214538488359512,2227.2842331384236,2025-11-21T04:36:19.907270+09:00,2025-11-21T04:36:20.026249+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,156,1763667071.290299,1763667081.227783,9.9374840259552,487,29238,49.00636808351389,2942.1934086771644,2025-11-21T04:31:11.290299+09:00,2025-11-21T04:31:21.227783+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,114,1763666652.193618,1763666660.2915,8.09788203239441,731,899276,90.27051728782168,111050.76566966229,2025-11-21T04:24:12.193618+09:00,2025-11-21T04:24:20.291500+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,146,1763666971.26754,1763666980.288275,9.020735025405884,1512,1858865,167.61383587275563,206065.8022616468,2025-11-21T04:29:31.267540+09:00,2025-11-21T04:29:40.288275+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,115,1763666661.691956,1763666671.247435,9.555479049682615,281,16890,29.407212190929695,1767.572291476166,2025-11-21T04:24:21.691956+09:00,2025-11-21T04:24:31.247435+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,166,1763667171.753088,1763667180.586172,8.833084106445312,441,26478,49.92593693047842,2997.594009172806,2025-11-21T04:32:51.753088+09:00,2025-11-21T04:33:00.586172+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,138,1763666893.015365,1763666900.89958,7.8842151165008545,174,10470,22.06941305239577,1327.9698543596764,2025-11-21T04:28:13.015365+09:00,2025-11-21T04:28:20.899580+09:00,0
192.168.0.100,192.168.0.102,33166,81,6,27,1763665781.26446,1763665788.014581,6.7501208782196045,890,53400,131.8494907064159,7910.969442384957,2025-11-21T04:09:41.264460+09:00,2025-11-21T04:09:48.014581+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,67,1763666188.530792,1763666188.530792,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:16:28.530792+09:00,2025-11-21T04:16:28.530792+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,122,1763666731.749605,1763666740.565063,8.815458059310913,1604,1963395,181.95310886946487,222721.83552915396,2025-11-21T04:25:31.749605+09:00,2025-11-21T04:25:40.565063+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,184,1763667351.898813,1763667360.243719,8.344906091690063,383,23004,45.89626243744013,2756.6517522477097,2025-11-21T04:35:51.898813+09:00,2025-11-21T04:36:00.243719+09:00,0
192.168.0.101,192.168.0.106,80,34148,6,57,1763727217.693018,1763727217.862703,0.1696851253509521,2,108,11.786536951093913,636.4729953590713,2025-11-21T21:13:37.693018+09:00,2025-11-21T21:13:37.862703+09:00,1
192.168.0.106,192.168.0.101,52130,80,6,8,1763726736.957076,1763726736.957076,1e-06,1,74,1000000.0,74000000.0,2025-11-21T21:05:36.957076+09:00,2025-11-21T21:05:36.957076+09:00,1
192.168.0.102,192.168.0.106,81,53496,6,179,1763667301.259659,1763667310.047854,8.78819489479065,798,983620,90.80363027372412,111925.14637824628,2025-11-21T04:35:01.259659+09:00,2025-11-21T04:35:10.047854+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,86,1763666371.273041,1763666381.244136,9.971095085144045,1408,1728817,141.20816098702963,173382.86168545,2025-11-21T04:19:31.273041+09:00,2025-11-21T04:19:41.244136+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,124,1763666751.263,1763666761.248122,9.985121965408323,435,541650,43.56481588376987,54245.706950445856,2025-11-21T04:25:51.263000+09:00,2025-11-21T04:26:01.248122+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,63,1763666150.09918,1763666151.251313,1.1521329879760742,115,138792,99.81486616576952,120465.2600424303,2025-11-21T04:15:50.099180+09:00,2025-11-21T04:15:51.251313+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,34,1763665855.803498,1763665855.803498,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:10:55.803498+09:00,2025-11-21T04:10:55.803498+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,72,1763666231.275915,1763666240.160789,8.884874105453491,1873,2286282,210.80771407333305,257322.94828991347,2025-11-21T04:17:11.275915+09:00,2025-11-21T04:17:20.160789+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,98,1763666491.265319,1763666501.250879,9.985559940338137,193,11616,19.327909616800575,1163.2797829469196,2025-11-21T04:21:31.265319+09:00,2025-11-21T04:21:41.250879+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,85,1763666362.302703,1763666371.251437,8.948734045028687,456,27378,50.956928399645854,3059.4271616787373,2025-11-21T04:19:22.302703+09:00,2025-11-21T04:19:31.251437+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,28,1763665793.324718,1763665793.324718,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:09:53.324718+09:00,2025-11-21T04:09:53.324718+09:00,0
192.168.0.100,192.168.0.102,45602,81,6,29,1763665805.122623,1763665811.237717,6.115093946456909,669,40567,109.40142634891475,6633.912799247271,2025-11-21T04:10:05.122623+09:00,2025-11-21T04:10:11.237717+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,143,1763666941.265783,1763666950.65941,9.393626928329468,1057,1301996,112.52309763466128,138604.18451082162,2025-11-21T04:29:01.265783+09:00,2025-11-21T04:29:10.659410+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,81,1763666321.75223,1763666330.296195,8.543965101242065,411,24684,48.104129070032315,2889.0567444396047,2025-11-21T04:18:41.752230+09:00,2025-11-21T04:18:50.296195+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,169,1763667201.266522,1763667210.768753,9.502231121063232,250,15036,26.30961053408126,1582.3652159617834,2025-11-21T04:33:21.266522+09:00,2025-11-21T04:33:30.768753+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,167,1763667181.730351,1763667191.250151,9.519799947738647,1297,1594468,136.2423587806687,167489.65406345046,2025-11-21T04:33:01.730351+09:00,2025-11-21T04:33:11.250151+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,30,1763665814.836264,1763665814.836264,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:10:14.836264+09:00,2025-11-21T04:10:14.836264+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,112,1763666632.159937,1763666641.257683,9.09774613380432,327,405113,35.94296820230808,44528.94090930163,2025-11-21T04:23:52.159937+09:00,2025-11-21T04:24:01.257683+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,174,1763667251.317212,1763667260.571483,9.254270792007446,413,24804,44.62804355765038,2680.276010663342,2025-11-21T04:34:11.317212+09:00,2025-11-21T04:34:20.571483+09:00,0
192.168.0.102,192.168.0.100,80,39336,6,26,1763665775.340982,1763665775.526976,0.1859941482543945,12,10419,64.51815883791642,56017.89141102092,2025-11-21T04:09:35.340982+09:00,2025-11-21T04:09:35.526976+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,153,1763667041.269401,1763667050.357788,9.08838701248169,822,1008940,90.44509205770974,111014.19851667355,2025-11-21T04:30:41.269401+09:00,2025-11-21T04:30:50.357788+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,131,1763666821.26243,1763666830.223102,8.96067214012146,413,24810,46.090292507276345,2768.7655135727023,2025-11-21T04:27:01.262430+09:00,2025-11-21T04:27:10.223102+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,33,1763665845.548945,1763665845.548945,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:10:45.548945+09:00,2025-11-21T04:10:45.548945+09:00,0
192.168.0.100,192.168.0.102,58530,80,6,188,1763667391.87023,1763667391.87023,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:36:31.870230+09:00,2025-11-21T04:36:31.870230+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,11,1763665621.911021,1763665631.2589,9.34787893295288,1235,1517271,132.11553218200254,162311.7940318374,2025-11-21T04:07:01.911021+09:00,2025-11-21T04:07:11.258900+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,191,1763667421.264133,1763667431.250405,9.986272096633911,571,34266,57.17849408414056,3431.310469854922,2025-11-21T04:37:01.264133+09:00,2025-11-21T04:37:11.250405+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,16,1763665671.313095,1763665680.84487,9.531774997711182,760,45612,79.73331306944353,4785.257731215076,2025-11-21T04:07:51.313095+09:00,2025-11-21T04:08:00.844870+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,111,1763666621.269007,1763666630.938832,9.669825077056885,701,868410,72.49355540703917,89806.17468049483,2025-11-21T04:23:41.269007+09:00,2025-11-21T04:23:50.938832+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,21,1763665721.277721,1763665731.257344,9.979623079299929,2033,2451047,203.71510866146016,245605.16770258037,2025-11-21T04:08:41.277721+09:00,2025-11-21T04:08:51.257344+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,90,1763666411.261708,1763666421.258813,9.99710488319397,801,48060,80.12319660130333,4807.3917960782,2025-11-21T04:20:11.261708+09:00,2025-11-21T04:20:21.258813+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,69,1763666201.261532,1763666211.195544,9.934011936187744,579,34746,58.28460884879869,3497.6805165118467,2025-11-21T04:16:41.261532+09:00,2025-11-21T04:16:51.195544+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,160,1763667111.264537,1763667121.2356,9.971062898635864,1710,2097640,171.49626046727116,210372.75778161795,2025-11-21T04:31:51.264537+09:00,2025-11-21T04:32:01.235600+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,63,1763666147.527926,1763666147.893941,0.3660149574279785,13,1393,35.51767417198527,3805.855393967344,2025-11-21T04:15:47.527926+09:00,2025-11-21T04:15:47.893941+09:00,0
192.168.0.102,192.168.0.106,81,47172,6,3,1763665541.354223,1763665547.349544,5.995321035385132,447,519185,74.55814248507299,86598.36511434591,2025-11-21T04:05:41.354223+09:00,2025-11-21T04:05:47.349544+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,8,1763665594.150986,1763665594.15819,0.0072040557861328,2,203,277.6213926396611,28178.571352925603,2025-11-21T04:06:34.150986+09:00,2025-11-21T04:06:34.158190+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,7,1763665581.259323,1763665590.992077,9.732754230499268,399,24006,40.99558979406513,2466.5166130233774,2025-11-21T04:06:21.259323+09:00,2025-11-21T04:06:30.992077+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,65,1763666161.295007,1763666171.241266,9.946259021759031,695,41706,69.87551786853493,4193.134313992975,2025-11-21T04:16:01.295007+09:00,2025-11-21T04:16:11.241266+09:00,0
192.168.0.102,192.168.0.106,80,37904,6,43,1763665949.594334,1763665949.700437,0.1061031818389892,6,4704,56.54872828512299,44334.20297553643,2025-11-21T04:12:29.594334+09:00,2025-11-21T04:12:29.700437+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,167,1763667181.731633,1763667191.251593,9.519960165023804,467,28044,49.05482711112083,2945.8106456194273,2025-11-21T04:33:01.731633+09:00,2025-11-21T04:33:11.251593+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,139,1763666903.052681,1763666911.2541,8.201419115066528,288,17316,35.11587396758272,2111.341922300911,2025-11-21T04:28:23.052681+09:00,2025-11-21T04:28:31.254100+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,80,1763666311.26103,1763666320.647814,9.386784076690674,1511,1851809,160.97099791100186,197278.32076146555,2025-11-21T04:18:31.261030+09:00,2025-11-21T04:18:40.647814+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,23,1763665747.257127,1763665747.257127,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:09:07.257127+09:00,2025-11-21T04:09:07.257127+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,12,1763665635.059511,1763665635.059511,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:07:15.059511+09:00,2025-11-21T04:07:15.059511+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,89,1763666401.267017,1763666411.249789,9.9827721118927,1158,1423315,115.99984323196648,142577.1302847205,2025-11-21T04:20:01.267017+09:00,2025-11-21T04:20:11.249789+09:00,0
192.168.0.106,192.168.0.101,57770,80,6,39,1763727042.537396,1763727043.153935,0.6165390014648438,9,709,14.597616661098115,1149.967801413174,2025-11-21T21:10:42.537396+09:00,2025-11-21T21:10:43.153935+09:00,1
192.168.0.106,192.168.0.102,53496,81,6,157,1763667082.608458,1763667091.25771,8.649251937866211,469,28158,54.22434256386146,3255.541658663563,2025-11-21T04:31:22.608458+09:00,2025-11-21T04:31:31.257710+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,67,1763666181.261354,1763666191.25022,9.988866090774536,577,34632,57.7643142631477,3467.060193347195,2025-11-21T04:16:21.261354+09:00,2025-11-21T04:16:31.250220+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,10,1763665612.410369,1763665620.786078,8.375709056854248,386,23196,46.08565046610801,2769.4371715332672,2025-11-21T04:06:52.410369+09:00,2025-11-21T04:07:00.786078+09:00,0
192.168.0.101,192.168.0.106,80,36264,6,49,1763727142.808182,1763727143.529369,0.7211871147155762,8,4106,11.092821594788283,5693.390683525087,2025-11-21T21:12:22.808182+09:00,2025-11-21T21:12:23.529369+09:00,1
192.168.0.106,192.168.0.102,53496,81,6,179,1763667301.259199,1763667310.05005,8.79085111618042,287,17262,32.64757828417188,1963.6323914333625,2025-11-21T04:35:01.259199+09:00,2025-11-21T04:35:10.050050+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,74,1763666251.300195,1763666261.243673,9.943478107452393,1127,1389038,113.3406226494672,139693.37338400233,2025-11-21T04:17:31.300195+09:00,2025-11-21T04:17:41.243673+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,110,1763666611.28088,1763666621.247492,9.966612100601196,384,23064,38.52863903239866,2314.126381883444,2025-11-21T04:23:31.280880+09:00,2025-11-21T04:23:41.247492+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,96,1763666471.303771,1763666481.173202,9.869431018829346,880,1074278,89.16420797927421,108849.03070404402,2025-11-21T04:21:11.303771+09:00,2025-11-21T04:21:21.173202+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,174,1763667251.333782,1763667260.570114,9.236331939697266,1149,1411339,124.40003320600236,152802.97516529693,2025-11-21T04:34:11.333782+09:00,2025-11-21T04:34:20.570114+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,1,1763665521.963838,1763665525.672631,3.7087929248809814,24,2880,6.4711081168734115,776.5329740248094,2025-11-21T04:05:21.963838+09:00,2025-11-21T04:05:25.672631+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,97,1763666482.58522,1763666491.239425,8.654204845428467,241,14496,27.847734633564496,1675.0239055939874,2025-11-21T04:21:22.585220+09:00,2025-11-21T04:21:31.239425+09:00,0
192.168.0.102,192.168.0.100,81,44356,6,187,1763667381.782586,1763667383.552682,1.7700958251953125,3,170,1.6948234989871127,96.03999827593638,2025-11-21T04:36:21.782586+09:00,2025-11-21T04:36:23.552682+09:00,0
192.168.0.106,192.168.0.102,36492,80,6,24,1763665761.252506,1763665761.252506,1e-06,1,74,1000000.0,74000000.0,2025-11-21T04:09:21.252506+09:00,2025-11-21T04:09:21.252506+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,82,1763666332.254138,1763666339.796943,7.542804956436157,325,19530,43.08741931908005,2589.222459389641,2025-11-21T04:18:52.254138+09:00,2025-11-21T04:18:59.796943+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,183,1763667341.90283,1763667349.394896,7.492066144943237,1090,1337373,145.48723661972664,178505.2312842511,2025-11-21T04:35:41.902830+09:00,2025-11-21T04:35:49.394896+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,76,1763666271.680944,1763666281.252909,9.571964979171751,937,1154092,97.8900363759038,120570.0190620486,2025-11-21T04:17:51.680944+09:00,2025-11-21T04:18:01.252909+09:00,0
192.168.0.106,192.168.0.102,38080,80,6,65,1763666168.05144,1763666168.05144,1e-06,1,60,1000000.0,60000000.0,2025-11-21T04:16:08.051440+09:00,2025-11-21T04:16:08.051440+09:00,0
192.168.0.106,192.168.0.102,55824,80,6,24,1763665757.421099,1763665761.252598,3.8314990997314458,12,1319,3.1319333993425955,344.2516794777403,2025-11-21T04:09:17.421099+09:00,2025-11-21T04:09:21.252598+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,114,1763666652.274188,1763666660.29324,8.019052028656006,282,16956,35.1662514462153,2114.4643954681796,2025-11-21T04:24:12.274188+09:00,2025-11-21T04:24:20.293240+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,77,1763666281.269698,1763666290.357451,9.087753057479858,1276,1568833,140.4087448161636,172631.56140766176,2025-11-21T04:18:01.269698+09:00,2025-11-21T04:18:10.357451+09:00,0
192.168.0.106,192.168.0.102,51648,81,6,15,1763665661.989176,1763665671.241727,9.252551078796388,647,38838,69.92666071119541,4197.545052088729,2025-11-21T04:07:41.989176+09:00,2025-11-21T04:07:51.241727+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,11,1763665624.822821,1763665624.822821,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:07:04.822821+09:00,2025-11-21T04:07:04.822821+09:00,0
192.168.0.102,192.168.0.106,81,51648,6,8,1763665592.378981,1763665600.484076,8.105094909667969,1584,1929300,195.43262819915452,238035.46059635657,2025-11-21T04:06:32.378981+09:00,2025-11-21T04:06:40.484076+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,103,1763666541.541287,1763666550.172621,8.631334066390991,1116,1376115,129.29635111048734,159432.48047348412,2025-11-21T04:22:21.541287+09:00,2025-11-21T04:22:30.172621+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,132,1763666831.345018,1763666841.252636,9.907618045806885,1048,1290304,105.77719035540898,130233.52273315424,2025-11-21T04:27:11.345018+09:00,2025-11-21T04:27:21.252636+09:00,0
192.168.0.102,192.168.0.106,80,38080,6,72,1763666239.74327,1763666239.74327,1e-06,1,54,1000000.0,54000000.0,2025-11-21T04:17:19.743270+09:00,2025-11-21T04:17:19.743270+09:00,0
192.168.0.102,192.168.0.106,81,53496,6,187,1763667381.271027,1763667390.531902,9.26087498664856,968,1192278,104.52576040553072,128743.55843469565,2025-11-21T04:36:21.271027+09:00,2025-11-21T04:36:30.531902+09:00,0
192.168.0.102,192.168.0.106,80,55824,6,6,1763665572.853412,1763665579.501073,6.647660970687866,11,1069,1.6547173582562793,160.80844145236026,2025-11-21T04:06:12.853412+09:00,2025-11-21T04:06:19.501073+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,180,1763667311.352558,1763667321.226736,9.874178171157835,448,26904,45.370864514942,2724.682452924106,2025-11-21T04:35:11.352558+09:00,2025-11-21T04:35:21.226736+09:00,0
192.168.0.106,192.168.0.102,53496,81,6,84,1763666351.276783,1763666360.944461,9.667678117752075,626,37572,64.75184551816226,3886.351980524588,2025-11-21T04:19:11.276783+09:00,2025-11-21T04:19:20.944461+09:00,0
