time_bucket,src_ip,dst_ip,src_port,dst_port,proto,start_time,end_time,duration,packet_count,byte_count,pps,bps,label,
24,10.74.29.196,211.234.198.208,80,51693,6,2025-12-03T21:56:12.946886+09:00,2025-12-03T21:56:13.190237+09:00,0.243350983,9,1000000,36.98361889,24261.25399,1,
24,211.234.198.208,10.74.29.196,51697,80,6,2025-12-03T21:56:12.953449+09:00,2025-12-03T21:56:13.258228+09:00,0.304779053,10,1000000,32.81065385,2355.804946,1,
24,211.234.198.208,10.74.29.196,51699,80,6,2025-12-03T21:56:12.958426+09:00,2025-12-03T21:56:12.958426+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,10.74.29.196,211.234.198.208,80,51697,6,2025-12-03T21:56:12.965008+09:00,2025-12-03T21:56:13.224150+09:00,0.259141922,9,1000000,34.73000405,22782.88266,1,
24,211.234.198.208,10.74.29.196,51701,80,6,2025-12-03T21:56:13.058590+09:00,2025-12-03T21:56:13.058590+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51703,80,6,2025-12-03T21:56:13.058771+09:00,2025-12-03T21:56:13.058771+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,10.74.29.196,211.234.198.208,80,51566,6,2025-12-03T21:56:13.112208+09:00,2025-12-03T21:56:13.112208+09:00,1.00E-06,1,1000000,1000000,54000000,1,
24,211.234.198.208,10.74.29.196,51066,80,6,2025-12-03T21:56:13.138771+09:00,2025-12-03T21:56:13.343566+09:00,0.204794884,10,1000000,48.82934484,3505.94696,1,
24,10.74.29.196,211.234.198.208,80,51066,6,2025-12-03T21:56:13.142198+09:00,2025-12-03T21:56:13.315325+09:00,0.173126936,9,1000000,51.98497825,34102.14573,1,
24,211.234.198.208,10.74.29.196,51705,80,6,2025-12-03T21:56:13.158664+09:00,2025-12-03T21:56:13.348594+09:00,0.189929962,10,1000000,52.65098717,3780.340879,1,
24,10.74.29.196,211.234.198.208,80,51678,6,2025-12-03T21:56:13.160757+09:00,2025-12-03T21:56:13.160757+09:00,1.00E-06,1,1000000,1000000,62000000,1,
24,211.234.198.208,10.74.29.196,51707,80,6,2025-12-03T21:56:13.163534+09:00,2025-12-03T21:56:13.348369+09:00,0.184834957,10,1000000,54.10232001,4025.212609,1,
24,10.74.29.196,211.234.198.208,80,51705,6,2025-12-03T21:56:13.164215+09:00,2025-12-03T21:56:13.314658+09:00,0.150442839,9,1000000,59.82338594,39244.14118,1,
24,211.234.198.208,10.74.29.196,51709,80,6,2025-12-03T21:56:13.168525+09:00,2025-12-03T21:56:13.348200+09:00,0.179675102,10,1000000,55.65601397,3996.101803,1,
24,211.234.198.208,10.74.29.196,51711,80,6,2025-12-03T21:56:13.168850+09:00,2025-12-03T21:56:13.168850+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,10.74.29.196,211.234.198.208,80,51707,6,2025-12-03T21:56:13.170579+09:00,2025-12-03T21:56:13.315311+09:00,0.144731998,9,1000000,62.18389918,40792.63787,1,
24,10.74.29.196,211.234.198.208,80,51709,6,2025-12-03T21:56:13.171769+09:00,2025-12-03T21:56:13.314673+09:00,0.142904043,9,1000000,62.97932374,41314.43637,1,
24,211.234.198.208,10.74.29.196,51713,80,6,2025-12-03T21:56:13.173413+09:00,2025-12-03T21:56:13.173413+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51100,80,6,2025-12-03T21:56:13.173572+09:00,2025-12-03T21:56:13.173572+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51715,80,6,2025-12-03T21:56:13.173755+09:00,2025-12-03T21:56:13.173755+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51717,80,6,2025-12-03T21:56:13.178856+09:00,2025-12-03T21:56:13.178856+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,64504,80,6,2025-12-03T21:56:13.193709+09:00,2025-12-03T21:56:13.193709+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51719,80,6,2025-12-03T21:56:13.193924+09:00,2025-12-03T21:56:13.388629+09:00,0.19470501,9,1000000,46.22377218,3410.287192,1,
24,211.234.198.208,10.74.29.196,51142,80,6,2025-12-03T21:56:13.198661+09:00,2025-12-03T21:56:13.388557+09:00,0.189895868,9,1000000,47.3943961,3633.570368,1,
24,10.74.29.196,211.234.198.208,80,51719,6,2025-12-03T21:56:13.203479+09:00,2025-12-03T21:56:13.369490+09:00,0.166010857,9,1000000,54.21332184,35563.93913,1,
24,10.74.29.196,211.234.198.208,80,51142,6,2025-12-03T21:56:13.209009+09:00,2025-12-03T21:56:13.369086+09:00,0.160077095,9,1000000,56.22290933,36882.22852,1,
24,211.234.198.208,10.74.29.196,51721,80,6,2025-12-03T21:56:13.218575+09:00,2025-12-03T21:56:13.448486+09:00,0.229911089,9,1000000,39.14556728,2888.072964,1,
24,10.74.29.196,211.234.198.208,80,51721,6,2025-12-03T21:56:13.223922+09:00,2025-12-03T21:56:13.421283+09:00,0.197360992,9,1000000,45.60171637,29914.72594,1,
24,211.234.198.208,10.74.29.196,51723,80,6,2025-12-03T21:56:13.233382+09:00,2025-12-03T21:56:13.413161+09:00,0.179779053,10,1000000,55.62383297,4138.413173,1,
24,10.74.29.196,211.234.198.208,80,51723,6,2025-12-03T21:56:13.235920+09:00,2025-12-03T21:56:13.389974+09:00,0.154054165,9,1000000,58.4210106,38324.18295,1,
24,211.234.198.208,10.74.29.196,52913,80,6,2025-12-03T21:56:13.283861+09:00,2025-12-03T21:56:13.498630+09:00,0.214769125,11,1000000,51.21779027,3599.213807,1,
24,10.74.29.196,211.234.198.208,80,52913,6,2025-12-03T21:56:13.288696+09:00,2025-12-03T21:56:13.468847+09:00,0.180150986,12,1000000,66.6107929,54870.64065,1,
24,211.234.198.208,10.74.29.196,51729,80,6,2025-12-03T21:56:13.303595+09:00,2025-12-03T21:56:13.513372+09:00,0.209776878,10,1000000,47.66969591,3546.625376,1,
24,211.234.198.208,10.74.29.196,14899,80,6,2025-12-03T21:56:13.303803+09:00,2025-12-03T21:56:13.643375+09:00,0.339571953,10,1000000,29.44883968,2114.426689,1,
24,211.234.198.208,10.74.29.196,64538,80,6,2025-12-03T21:56:13.304014+09:00,2025-12-03T21:56:13.304014+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51731,80,6,2025-12-03T21:56:13.304235+09:00,2025-12-03T21:56:13.304235+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,10.74.29.196,211.234.198.208,80,51729,6,2025-12-03T21:56:13.313388+09:00,2025-12-03T21:56:13.485422+09:00,0.172033787,10,1000000,58.1281165,34632.73181,1,
24,10.74.29.196,211.234.198.208,80,14899,6,2025-12-03T21:56:13.313389+09:00,2025-12-03T21:56:13.570249+09:00,0.256860018,9,1000000,35.03853997,22985.28222,1,
24,211.234.198.208,10.74.29.196,51733,80,6,2025-12-03T21:56:13.313481+09:00,2025-12-03T21:56:13.313481+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,39099,80,6,2025-12-03T21:56:13.348849+09:00,2025-12-03T21:56:13.643665+09:00,0.294816017,9,1000000,30.52751369,2340.442716,1,
24,10.74.29.196,211.234.198.208,80,39099,6,2025-12-03T21:56:13.357408+09:00,2025-12-03T21:56:13.570250+09:00,0.212841988,9,1000000,42.28488984,27738.88774,1,
24,211.234.198.208,10.74.29.196,51737,80,6,2025-12-03T21:56:13.358481+09:00,2025-12-03T21:56:13.643380+09:00,0.284898996,10,1000000,35.10015875,2611.451811,1,
24,10.74.29.196,211.234.198.208,80,51737,6,2025-12-03T21:56:13.362517+09:00,2025-12-03T21:56:13.570249+09:00,0.207731962,9,1000000,43.32506132,28421.24022,1,
24,211.234.198.208,10.74.29.196,14857,80,6,2025-12-03T21:56:13.364035+09:00,2025-12-03T21:56:13.364035+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51741,80,6,2025-12-03T21:56:13.373468+09:00,2025-12-03T21:56:13.638255+09:00,0.264786959,10,1000000,37.76621043,2715.39053,1,
24,211.234.198.208,10.74.29.196,51745,80,6,2025-12-03T21:56:13.378803+09:00,2025-12-03T21:56:13.378803+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51743,80,6,2025-12-03T21:56:13.378994+09:00,2025-12-03T21:56:13.378994+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,10.74.29.196,211.234.198.208,80,51741,6,2025-12-03T21:56:13.380414+09:00,2025-12-03T21:56:13.570266+09:00,0.189851999,11,1000000,57.93986917,51455.87108,1,
24,10.74.29.196,211.234.198.208,80,51653,6,2025-12-03T21:56:13.380414+09:00,2025-12-03T21:56:13.380414+09:00,1.00E-06,1,1000000,1000000,62000000,1,
24,211.234.198.208,10.74.29.196,64568,80,6,2025-12-03T21:56:13.383710+09:00,2025-12-03T21:56:13.383710+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51747,80,6,2025-12-03T21:56:13.413450+09:00,2025-12-03T21:56:13.643179+09:00,0.229728937,10,1000000,43.52956194,3125.422548,1,
24,10.74.29.196,211.234.198.208,80,51747,6,2025-12-03T21:56:13.416920+09:00,2025-12-03T21:56:13.570251+09:00,0.153331041,9,1000000,58.69652956,38504.92339,1,
24,211.234.198.208,10.74.29.196,51751,80,6,2025-12-03T21:56:13.423504+09:00,2025-12-03T21:56:13.883239+09:00,0.459734917,10,1000000,21.75166522,1563.94473,1,
24,211.234.198.208,10.74.29.196,51749,80,6,2025-12-03T21:56:13.423724+09:00,2025-12-03T21:56:13.643706+09:00,0.219982147,8,1000000,36.36658748,2777.498119,1,
24,10.74.29.196,211.234.198.208,80,51751,6,2025-12-03T21:56:13.431373+09:00,2025-12-03T21:56:13.890224+09:00,0.458851099,12,1000000,26.15227473,21525.50146,1,
24,10.74.29.196,211.234.198.208,80,51749,6,2025-12-03T21:56:13.433395+09:00,2025-12-03T21:56:13.835797+09:00,0.402402163,10,1000000,24.85076108,24125.11886,1,
24,211.234.198.208,10.74.29.196,51800,80,6,2025-12-03T21:56:13.493679+09:00,2025-12-03T21:56:13.643676+09:00,0.149996996,5,1000000,33.33400092,2986.726482,1,
24,211.234.198.208,10.74.29.196,64511,80,6,2025-12-03T21:56:13.498454+09:00,2025-12-03T21:56:13.643302+09:00,0.14484787,5,1000000,34.51897501,3272.398831,1,
24,10.74.29.196,211.234.198.208,80,51800,6,2025-12-03T21:56:13.502371+09:00,2025-12-03T21:56:13.829838+09:00,0.327466965,6,1000000,18.32245889,17479.62578,1,
24,10.74.29.196,211.234.198.208,80,64511,6,2025-12-03T21:56:13.505117+09:00,2025-12-03T21:56:13.828649+09:00,0.323532105,6,1000000,18.54530019,17692.21638,1,
24,211.234.198.208,10.74.29.196,51826,80,6,2025-12-03T21:56:13.508806+09:00,2025-12-03T21:56:13.643763+09:00,0.134957075,5,1000000,37.04881716,3512.227866,1,
24,10.74.29.196,211.234.198.208,80,51826,6,2025-12-03T21:56:13.514279+09:00,2025-12-03T21:56:13.835797+09:00,0.321518183,6,1000000,18.66146402,17803.03668,1,
24,211.234.198.208,10.74.29.196,64515,80,6,2025-12-03T21:56:13.528791+09:00,2025-12-03T21:56:13.643693+09:00,0.11490202,5,1000000,43.51533612,3907.677184,1,
24,10.74.29.196,211.234.198.208,80,64515,6,2025-12-03T21:56:13.533333+09:00,2025-12-03T21:56:13.835796+09:00,0.302463055,8,1000000,26.44951136,28092.68725,1,
24,211.234.198.208,10.74.29.196,51832,80,6,2025-12-03T21:56:13.563874+09:00,2025-12-03T21:56:13.563874+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51848,80,6,2025-12-03T21:56:13.643658+09:00,2025-12-03T21:56:13.643658+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51754,80,6,2025-12-03T21:56:13.718623+09:00,2025-12-03T21:56:13.718623+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51770,80,6,2025-12-03T21:56:13.798816+09:00,2025-12-03T21:56:13.798816+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51784,80,6,2025-12-03T21:56:13.803632+09:00,2025-12-03T21:56:13.803632+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,42504,80,6,2025-12-03T21:56:13.803822+09:00,2025-12-03T21:56:13.803822+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51808,80,6,2025-12-03T21:56:13.818485+09:00,2025-12-03T21:56:13.818485+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,10.74.29.196,211.234.198.208,80,51848,6,2025-12-03T21:56:13.828682+09:00,2025-12-03T21:56:13.828682+09:00,1.00E-06,1,1000000,1000000,62000000,1,
24,10.74.29.196,211.234.198.208,80,51754,6,2025-12-03T21:56:13.835798+09:00,2025-12-03T21:56:13.835798+09:00,1.00E-06,1,1000000,1000000,62000000,1,
24,10.74.29.196,211.234.198.208,80,51770,6,2025-12-03T21:56:13.835831+09:00,2025-12-03T21:56:13.835831+09:00,1.00E-06,1,1000000,1000000,62000000,1,
24,10.74.29.196,211.234.198.208,80,51784,6,2025-12-03T21:56:13.835832+09:00,2025-12-03T21:56:13.835832+09:00,1.00E-06,1,1000000,1000000,62000000,1,
24,211.234.198.208,10.74.29.196,64535,80,6,2025-12-03T21:56:13.898388+09:00,2025-12-03T21:56:13.898388+09:00,1.00E-06,1,1000000,1000000,74000000,1,
24,211.234.198.208,10.74.29.196,51828,80,6,2025-12-03T21:56:13.928369+09:00,2025-12-03T21:56:13.928369+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,35792,80,6,2025-12-03T21:56:14.023701+09:00,2025-12-03T21:56:14.023701+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51834,80,6,2025-12-03T21:56:14.028552+09:00,2025-12-03T21:56:14.028552+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51751,80,6,2025-12-03T21:56:14.113298+09:00,2025-12-03T21:56:14.113298+09:00,1.00E-06,1,1000000,1000000,54000000,1,
25,211.234.198.208,10.74.29.196,51800,80,6,2025-12-03T21:56:14.113523+09:00,2025-12-03T21:56:14.218439+09:00,0.104916096,4,1000000,38.1257039,2058.78801,1,
25,211.234.198.208,10.74.29.196,51848,80,6,2025-12-03T21:56:14.118365+09:00,2025-12-03T21:56:14.308441+09:00,0.190075874,10,1000000,52.61056952,3677.478809,1,
25,211.234.198.208,10.74.29.196,51754,80,6,2025-12-03T21:56:14.118372+09:00,2025-12-03T21:56:14.453469+09:00,0.335097075,9,1000000,26.85788891,1999.420619,1,
25,211.234.198.208,10.74.29.196,64511,80,6,2025-12-03T21:56:14.118501+09:00,2025-12-03T21:56:14.248306+09:00,0.129805088,4,1000000,30.81543305,1664.033385,1,
25,211.234.198.208,10.74.29.196,51784,80,6,2025-12-03T21:56:14.118506+09:00,2025-12-03T21:56:14.453756+09:00,0.335250139,9,1000000,26.84562643,1920.953714,1,
25,211.234.198.208,10.74.29.196,51749,80,6,2025-12-03T21:56:14.118569+09:00,2025-12-03T21:56:14.178750+09:00,0.060181141,3,1000000,49.8495036,2691.873194,1,
25,211.234.198.208,10.74.29.196,51850,80,6,2025-12-03T21:56:14.118876+09:00,2025-12-03T21:56:14.118876+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51770,80,6,2025-12-03T21:56:14.118882+09:00,2025-12-03T21:56:14.379200+09:00,0.260318041,11,1000000,42.25600333,2892.6155,1,
25,211.234.198.208,10.74.29.196,51826,80,6,2025-12-03T21:56:14.118893+09:00,2025-12-03T21:56:14.248683+09:00,0.129790068,4,1000000,30.81899926,1664.22596,1,
25,211.234.198.208,10.74.29.196,64515,80,6,2025-12-03T21:56:14.118900+09:00,2025-12-03T21:56:14.248608+09:00,0.129708052,4,1000000,30.83848649,1665.278271,1,
25,10.74.29.196,211.234.198.208,80,51712,6,2025-12-03T21:56:14.132060+09:00,2025-12-03T21:56:14.132060+09:00,1.00E-06,1,1000000,1000000,54000000,1,
25,10.74.29.196,211.234.198.208,80,51800,6,2025-12-03T21:56:14.135378+09:00,2025-12-03T21:56:14.193916+09:00,0.058538198,3,1000000,51.24858773,3074.915264,1,
25,211.234.198.208,10.74.29.196,51100,80,6,2025-12-03T21:56:14.138486+09:00,2025-12-03T21:56:14.183411+09:00,0.044924974,2,1000000,44.51866751,2849.194721,1,
25,10.74.29.196,211.234.198.208,80,64511,6,2025-12-03T21:56:14.140112+09:00,2025-12-03T21:56:14.216360+09:00,0.076248169,3,1000000,39.34520712,2360.712427,1,
25,10.74.29.196,211.234.198.208,80,51749,6,2025-12-03T21:56:14.140222+09:00,2025-12-03T21:56:14.140772+09:00,0.000550032,2,1000000,3636.154313,196352.3329,1,
25,10.74.29.196,211.234.198.208,80,51826,6,2025-12-03T21:56:14.140223+09:00,2025-12-03T21:56:14.216464+09:00,0.076241016,3,1000000,39.3488983,2360.933898,1,
25,10.74.29.196,211.234.198.208,80,64515,6,2025-12-03T21:56:14.140771+09:00,2025-12-03T21:56:14.216465+09:00,0.075694084,3,1000000,39.63321616,17742.46977,1,
25,10.74.29.196,211.234.198.208,80,51100,6,2025-12-03T21:56:14.142283+09:00,2025-12-03T21:56:14.142283+09:00,1.00E-06,1,1000000,1000000,62000000,1,
25,211.234.198.208,10.74.29.196,51760,80,6,2025-12-03T21:56:14.143460+09:00,2025-12-03T21:56:14.143460+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51776,80,6,2025-12-03T21:56:14.143652+09:00,2025-12-03T21:56:14.143652+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51711,80,6,2025-12-03T21:56:14.143811+09:00,2025-12-03T21:56:14.143811+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,64545,80,6,2025-12-03T21:56:14.144002+09:00,2025-12-03T21:56:14.144002+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51786,80,6,2025-12-03T21:56:14.148346+09:00,2025-12-03T21:56:14.148346+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,10.74.29.196,211.234.198.208,80,51848,6,2025-12-03T21:56:14.150137+09:00,2025-12-03T21:56:14.260538+09:00,0.110401154,11,1000000,99.63664006,88631.32027,1,
25,211.234.198.208,10.74.29.196,51713,80,6,2025-12-03T21:56:14.153332+09:00,2025-12-03T21:56:14.153332+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,21778,80,6,2025-12-03T21:56:14.153522+09:00,2025-12-03T21:56:14.153522+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,49428,80,6,2025-12-03T21:56:14.153714+09:00,2025-12-03T21:56:15.148700+09:00,0.994986057,2,1000000,2.010078418,148.7458029,1,
25,211.234.198.208,10.74.29.196,51818,80,6,2025-12-03T21:56:14.178530+09:00,2025-12-03T21:56:14.178530+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51806,80,6,2025-12-03T21:56:14.178723+09:00,2025-12-03T21:56:14.178723+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,42590,80,6,2025-12-03T21:56:14.183403+09:00,2025-12-03T21:56:14.183403+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51810,80,6,2025-12-03T21:56:14.183725+09:00,2025-12-03T21:56:14.453725+09:00,0.269999981,10,1000000,37.03703965,2662.963151,1,
25,10.74.29.196,211.234.198.208,80,51810,6,2025-12-03T21:56:14.193819+09:00,2025-12-03T21:56:14.407949+09:00,0.214129925,11,1000000,51.37068073,45663.86511,1,
25,10.74.29.196,211.234.198.208,80,51754,6,2025-12-03T21:56:14.193917+09:00,2025-12-03T21:56:14.407950+09:00,0.214032888,8,1000000,37.37743325,27294.87063,1,
25,10.74.29.196,211.234.198.208,80,51784,6,2025-12-03T21:56:14.216466+09:00,2025-12-03T21:56:14.407949+09:00,0.191483021,8,1000000,41.77916124,30509.2325,1,
25,10.74.29.196,211.234.198.208,80,51770,6,2025-12-03T21:56:14.216660+09:00,2025-12-03T21:56:14.349091+09:00,0.13243103,11,1000000,83.06210393,73932.8236,1,
25,211.234.198.208,10.74.29.196,51836,80,6,2025-12-03T21:56:14.248937+09:00,2025-12-03T21:56:14.548604+09:00,0.29966712,10,1000000,33.37036109,2399.328962,1,
25,211.234.198.208,10.74.29.196,64565,80,6,2025-12-03T21:56:14.258602+09:00,2025-12-03T21:56:14.508495+09:00,0.249893189,10,1000000,40.01709715,2873.227575,1,
25,10.74.29.196,211.234.198.208,80,51836,6,2025-12-03T21:56:14.259999+09:00,2025-12-03T21:56:14.520169+09:00,0.260169983,12,1000000,46.12369139,37944.42345,1,
25,10.74.29.196,211.234.198.208,80,64565,6,2025-12-03T21:56:14.262857+09:00,2025-12-03T21:56:14.468751+09:00,0.205893993,9,1000000,43.71181428,28674.95017,1,
25,211.234.198.208,10.74.29.196,51838,80,6,2025-12-03T21:56:14.268713+09:00,2025-12-03T21:56:14.488451+09:00,0.219738007,10,1000000,45.50874086,3267.527594,1,
25,10.74.29.196,211.234.198.208,80,51838,6,2025-12-03T21:56:14.281735+09:00,2025-12-03T21:56:14.467359+09:00,0.185624123,9,1000000,48.48507766,31806.21094,1,
25,211.234.198.208,10.74.29.196,64569,80,6,2025-12-03T21:56:14.283474+09:00,2025-12-03T21:56:14.508320+09:00,0.224846125,10,1000000,44.47486038,3308.929612,1,
25,10.74.29.196,211.234.198.208,80,64569,6,2025-12-03T21:56:14.285948+09:00,2025-12-03T21:56:14.467359+09:00,0.181411028,9,1000000,49.61109644,32544.87926,1,
25,211.234.198.208,10.74.29.196,51762,80,6,2025-12-03T21:56:14.328612+09:00,2025-12-03T21:56:14.558479+09:00,0.229866982,9,1000000,39.15307862,2888.627134,1,
25,10.74.29.196,211.234.198.208,80,51762,6,2025-12-03T21:56:14.337100+09:00,2025-12-03T21:56:14.530282+09:00,0.193181992,9,1000000,46.58819348,30561.85492,1,
25,211.234.198.208,10.74.29.196,51764,80,6,2025-12-03T21:56:14.348753+09:00,2025-12-03T21:56:14.603487+09:00,0.254734039,10,1000000,39.25663028,2822.551717,1,
25,211.234.198.208,10.74.29.196,51780,80,6,2025-12-03T21:56:14.358416+09:00,2025-12-03T21:56:14.558243+09:00,0.199826956,9,1000000,45.03896866,3322.875021,1,
25,10.74.29.196,211.234.198.208,80,51764,6,2025-12-03T21:56:14.362297+09:00,2025-12-03T21:56:14.572499+09:00,0.210201979,11,1000000,52.33062062,46645.61229,1,
25,10.74.29.196,211.234.198.208,80,51780,6,2025-12-03T21:56:14.362672+09:00,2025-12-03T21:56:14.530282+09:00,0.16760993,9,1000000,53.6961026,35224.64331,1,
25,211.234.198.208,10.74.29.196,51812,80,6,2025-12-03T21:56:14.363464+09:00,2025-12-03T21:56:14.703564+09:00,0.340099812,9,1000000,26.46281972,1955.308346,1,
25,211.234.198.208,10.74.29.196,51788,80,6,2025-12-03T21:56:14.363651+09:00,2025-12-03T21:56:14.363651+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51794,80,6,2025-12-03T21:56:14.363839+09:00,2025-12-03T21:56:14.363839+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51840,80,6,2025-12-03T21:56:14.368494+09:00,2025-12-03T21:56:14.368494+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,10.74.29.196,211.234.198.208,80,51812,6,2025-12-03T21:56:14.369575+09:00,2025-12-03T21:56:14.618289+09:00,0.24871397,11,1000000,44.22751159,39454.96103,1,
25,211.234.198.208,10.74.29.196,51842,80,6,2025-12-03T21:56:14.384092+09:00,2025-12-03T21:56:14.384092+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51844,80,6,2025-12-03T21:56:14.418865+09:00,2025-12-03T21:56:15.098982+09:00,0.68011713,10,1000000,14.70334969,1093.929217,1,
25,211.234.198.208,10.74.29.196,64593,80,6,2025-12-03T21:56:14.423852+09:00,2025-12-03T21:56:15.098885+09:00,0.675033093,12,1000000,17.77690625,1223.643713,1,
25,10.74.29.196,211.234.198.208,80,51844,6,2025-12-03T21:56:14.424959+09:00,2025-12-03T21:56:14.862650+09:00,0.437690973,9,1000000,20.56245285,13488.96907,1,
25,10.74.29.196,211.234.198.208,80,64593,6,2025-12-03T21:56:14.432051+09:00,2025-12-03T21:56:14.966340+09:00,0.534289122,10,1000000,18.71645818,11151.26578,1,
25,211.234.198.208,10.74.29.196,51756,80,6,2025-12-03T21:56:14.438755+09:00,2025-12-03T21:56:15.098880+09:00,0.660125017,10,1000000,15.1486457,1127.05924,1,
25,10.74.29.196,211.234.198.208,80,51756,6,2025-12-03T21:56:14.442758+09:00,2025-12-03T21:56:14.966324+09:00,0.523566008,10,1000000,19.09978848,11379.65398,1,
25,211.234.198.208,10.74.29.196,51772,80,6,2025-12-03T21:56:14.453697+09:00,2025-12-03T21:56:14.453697+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,51778,80,6,2025-12-03T21:56:14.498490+09:00,2025-12-03T21:56:15.148307+09:00,0.64981699,10,1000000,15.3889482,1106.465376,1,
25,10.74.29.196,211.234.198.208,80,51778,6,2025-12-03T21:56:14.501474+09:00,2025-12-03T21:56:15.124558+09:00,0.623084068,11,1000000,17.65411854,15755.49833,1,
25,211.234.198.208,10.74.29.196,51790,80,6,2025-12-03T21:56:14.518538+09:00,2025-12-03T21:56:15.148226+09:00,0.629688025,10,1000000,15.88088007,1140.247189,1,
25,211.234.198.208,10.74.29.196,51782,80,6,2025-12-03T21:56:14.518928+09:00,2025-12-03T21:56:14.518928+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,211.234.198.208,10.74.29.196,64886,80,6,2025-12-03T21:56:14.523680+09:00,2025-12-03T21:56:15.253598+09:00,0.729918003,10,1000000,13.700169,983.6721344,1,
25,211.234.198.208,10.74.29.196,51832,80,6,2025-12-03T21:56:14.523842+09:00,2025-12-03T21:56:14.523842+09:00,1.00E-06,1,1000000,1000000,74000000,1,
25,10.74.29.196,211.234.198.208,80,51790,6,2025-12-03T21:56:14.530281+09:00,2025-12-03T21:56:15.124558+09:00,0.594276905,9,1000000,15.14445526,9934.76265,1,
25,10.74.29.196,211.234.198.208,80,64886,6,2025-12-03T21:56:14.530281+09:00,2025-12-03T21:56:15.220443+09:00,0.690161943,10,1000000,14.48935296,8632.756495,1,
25,211.234.198.208,10.74.29.196,63262,80,6,2025-12-03T21:56:14.553576+09:00,2025-12-03T21:56:15.253297+09:00,0.699721098,9,1000000,12.86226759,950.3786608,1,
25,10.74.29.196,211.234.198.208,80,63262,6,2025-12-03T21:56:14.563268+09:00,2025-12-03T21:56:15.206102+09:00,0.642833948,12,1000000,18.6673402,15330.55314,1,
25,211.234.198.208,10.74.29.196,51822,80,6,2025-12-03T21:56:14.598789+09:00,2025-12-03T21:56:15.233489+09:00,0.63470006,11,1000000,17.33102089,1468.410134,1,
