src_ip,dst_ip,src_port,dst_port,proto,time_bucket,start_time,end_time,duration,packet_count,byte_count,pps,bps,label
192.168.0.106,192.168.0.101,50354,80,6,31,1763726958.433452,1763726959.186201,0.7527492046356201,9,709,11.95617337697034,941.8807693635524,1
192.168.0.101,192.168.0.106,80,50354,6,31,1763726958.46591,1763726959.184852,0.7189419269561768,7,3934,9.736530500643186,5471.93014136147,1
192.168.0.106,192.168.0.101,50362,80,6,31,1763726958.570323,1763726959.242478,0.6721549034118652,9,709,13.38977065303832,1054.8163770004633,1
192.168.0.101,192.168.0.106,80,50362,6,31,1763726958.586235,1763726959.240282,0.6540470123291016,8,4010,12.231536646748847,6131.057744182859,1
192.168.0.106,192.168.0.101,50378,80,6,31,1763726958.745654,1763726959.443782,0.6981279850006104,8,648,11.45921689415302,928.1965684263946,1
192.168.0.106,192.168.0.101,50380,80,6,31,1763726958.745654,1763726959.443782,0.6981279850006104,8,648,11.45921689415302,928.1965684263946,1
192.168.0.101,192.168.0.106,80,50378,6,31,1763726958.766185,1763726959.458944,0.6927590370178223,6,432,8.661020180738026,623.5934530131378,1
192.168.0.101,192.168.0.106,80,50380,6,31,1763726958.77214,1763726959.458963,0.6868228912353516,6,432,8.735876565220652,628.9831126958869,1
192.168.0.106,192.168.0.101,50404,80,6,31,1763726958.834347,1763726959.594768,0.7604210376739502,9,709,11.835548405564994,932.3782021717312,1
192.168.0.101,192.168.0.106,80,50404,6,31,1763726958.84928,1763726959.592638,0.7433578968048096,8,3943,10.761976208750271,5304.30902388779,1
192.168.0.106,192.168.0.101,50420,80,6,31,1763726958.970037,1763726959.618704,0.6486670970916748,9,709,13.874605387496706,1093.0105799705739,1
192.168.0.106,192.168.0.101,50430,80,6,31,1763726958.970255,1763726959.876503,0.9062480926513672,8,648,8.827604786008187,715.0359876666631,1
192.168.0.101,192.168.0.106,80,50420,6,31,1763726958.976915,1763726959.617469,0.6405541896820068,8,3992,12.489185347412176,6232.103488358676,1
192.168.0.101,192.168.0.106,80,50430,6,31,1763726958.977291,1763726959.898539,0.9212479591369629,7,486,7.598388610334281,527.5452663746372,1
192.168.0.106,192.168.0.101,50446,80,6,31,1763726959.233589,1763726960.077084,0.8434951305389404,9,709,10.669889693672049,840.5501992014981,1
192.168.0.101,192.168.0.106,80,50446,6,31,1763726959.2376,1763726960.073822,0.8362219333648682,7,3946,8.370983492184598,4718.842980022918,1
192.168.0.106,192.168.0.101,50454,80,6,31,1763726959.345404,1763726960.077296,0.7318921089172363,8,648,10.93057282969648,885.3763992054148,1
192.168.0.106,192.168.0.101,50462,80,6,31,1763726959.345404,1763726960.077296,0.7318921089172363,8,648,10.93057282969648,885.3763992054148,1
192.168.0.101,192.168.0.106,80,50454,6,31,1763726959.355192,1763726960.105283,0.7500910758972168,6,432,7.999028641719457,575.9300622038008,1
192.168.0.101,192.168.0.106,80,50462,6,31,1763726959.355831,1763726960.1053,0.7494690418243408,6,432,8.005667566194507,576.4080647660045,1
192.168.0.106,192.168.0.101,50470,80,6,31,1763726959.369297,1763726960.254829,0.8855319023132324,9,709,10.16338313333459,800.6487379482471,1
192.168.0.101,192.168.0.106,80,50470,6,31,1763726959.378556,1763726960.253622,0.8750660419464111,8,4011,9.142167123987104,4583.654041789035,1
192.168.0.106,192.168.0.101,50476,80,6,31,1763726959.635052,1763726960.487629,0.8525769710540771,9,709,10.556231643077243,831.5964705490851,1
192.168.0.101,192.168.0.106,80,50476,6,31,1763726959.638686,1763726960.483156,0.8444700241088867,8,4013,9.47339724514422,4752.092893095469,1
192.168.0.106,192.168.0.101,50488,80,6,31,1763726959.690353,1763726960.487768,0.797415018081665,8,648,10.032417020744777,812.6257786803269,1
192.168.0.101,192.168.0.106,80,50488,6,31,1763726959.741779,1763726960.505044,0.7632648944854736,6,432,7.860966806346668,565.98961005696,1
192.168.0.106,192.168.0.101,50502,80,6,31,1763726959.770621,1763726960.658308,0.8876869678497314,9,709,10.138709168842421,798.7049778565863,1
192.168.0.101,192.168.0.106,80,50502,6,31,1763726959.871608,1763726960.656827,0.7852189540863037,8,3978,10.18824107386577,5066.102873979754,1
192.168.0.106,192.168.0.101,50508,80,6,31,1763726959.947435,1763726960.825069,0.8776340484619141,8,648,9.11541662953972,738.3487469927173,1
192.168.0.106,192.168.0.101,50506,80,6,31,1763726959.947435,1763726960.824963,0.877528190612793,8,648,9.116516239111888,738.437815368063,1
192.168.0.101,192.168.0.106,80,50508,6,31,1763726959.969643,1763726960.878493,0.9088499546051025,6,432,6.601749793349568,475.3259851211689,1
192.168.0.101,192.168.0.106,80,50506,6,31,1763726959.970159,1763726960.878492,0.9083330631256104,6,432,6.6055065521382215,475.59647175395196,1
192.168.0.106,192.168.0.101,50516,80,6,31,1763726960.034522,1763726960.823992,0.7894699573516846,9,709,11.400053816095724,898.0709061790965,1
192.168.0.101,192.168.0.106,80,50516,6,31,1763726960.07409,1763726960.822446,0.7483561038970947,8,3986,10.69009788032686,5326.341268872859,1
192.168.0.106,192.168.0.101,50522,80,6,31,1763726960.170558,1763726961.088225,0.9176669120788574,10,924,10.897200136971566,1006.9012926561728,1
192.168.0.101,192.168.0.106,80,50522,6,31,1763726960.180591,1763726961.086802,0.9062108993530273,8,4004,8.827967094317065,4418.397530705692,1
192.168.0.106,192.168.0.101,50534,80,6,31,1763726960.378347,1763726961.089964,0.7116169929504395,8,648,11.242002480619739,910.6022009301989,1
192.168.0.101,192.168.0.106,80,50534,6,31,1763726960.396995,1763726961.105422,0.7084269523620605,6,432,8.469468842192695,609.801756637874,1
192.168.0.106,192.168.0.101,50536,80,6,31,1763726960.436442,1763726961.205106,0.7686641216278076,9,709,11.708625063624163,922.3794633455035,1
192.168.0.101,192.168.0.106,80,50536,6,31,1763726960.483159,1763726961.20403,0.7208709716796875,7,3894,9.710475626018669,5401.798869673814,1
192.168.0.106,192.168.0.101,50550,80,6,31,1763726960.570826,1763726961.235794,0.6649680137634277,9,709,13.534485589861596,1066.2166981346525,1
192.168.0.106,192.168.0.101,50564,80,6,31,1763726960.580128,1763726961.456964,0.8768360614776611,8,648,9.123712346545425,739.0207000701794,1
192.168.0.106,192.168.0.101,50562,80,6,31,1763726960.580128,1763726961.434115,0.8539869785308838,8,648,9.367824335872688,758.7937712056878,1
192.168.0.101,192.168.0.106,80,50550,6,31,1763726960.584256,1763726961.235124,0.6508681774139404,8,4004,12.291275372819685,6151.783324096253,1
192.168.0.101,192.168.0.106,80,50564,6,31,1763726960.584851,1763726961.480101,0.8952500820159912,7,486,7.819044243187195,542.8650717412823,1
192.168.0.101,192.168.0.106,80,50562,6,31,1763726960.58487,1763726961.467489,0.8826189041137695,7,486,7.9309427515929345,550.6340253248809,1
192.168.0.106,192.168.0.101,50584,80,6,31,1763726960.835782,1763726961.613225,0.7774429321289062,9,709,11.57641240027085,911.9640435324482,1
192.168.0.101,192.168.0.106,80,50584,6,31,1763726960.878493,1763726961.610245,0.7317519187927246,8,4008,10.932666925149633,5477.266129499966,1
192.168.0.106,192.168.0.101,50586,80,6,31,1763726960.970494,1763726961.687987,0.7174930572509766,9,709,12.543675383400723,988.1628718701236,1
192.168.0.106,192.168.0.101,50602,80,6,31,1763726960.988085,1763726961.644082,0.6559970378875732,8,648,12.195177017508216,987.8093384181656,1
192.168.0.101,192.168.0.106,80,50586,6,31,1763726960.994874,1763726961.686729,0.6918549537658691,8,3973,11.563117321708566,5742.533139893516,1
192.168.0.101,192.168.0.106,80,50602,6,31,1763726960.994892,1763726961.686729,0.6918370723724365,6,432,8.672562138690974,624.4244739857501,1
192.168.0.106,192.168.0.101,50614,80,6,31,1763726961.236757,1763726961.983794,0.7470369338989258,9,709,12.04759710209683,949.0829272651837,1
192.168.0.101,192.168.0.106,80,50614,6,31,1763726961.25151,1763726961.982426,0.7309160232543945,7,3926,9.577023594082103,5371.342090052334,1
192.168.0.106,192.168.0.101,50632,80,6,31,1763726961.328469,1763726961.984891,0.6564218997955322,8,648,12.18728382232815,987.1699896085802,1
192.168.0.106,192.168.0.101,50630,80,6,31,1763726961.328469,1763726962.02874,0.7002708911895752,8,648,11.424150426144537,925.3561845177074,1
192.168.0.106,192.168.0.101,50654,80,6,31,1763726961.371907,1763726962.051935,0.680027961730957,9,709,13.234749902182282,1042.604186738582,1
192.168.0.101,192.168.0.106,80,50632,6,31,1763726961.403225,1763726962.022103,0.6188781261444092,6,432,9.694962136373775,698.0372738189118,1
192.168.0.101,192.168.0.106,80,50630,6,31,1763726961.403354,1763726962.038989,0.6356351375579834,6,432,9.439377475340832,679.6351782245399,1
192.168.0.101,192.168.0.106,80,50654,6,31,1763726961.403355,1763726962.050158,0.6468031406402588,8,4054,12.368523739821276,6267.749405154431,1
192.168.0.106,192.168.0.101,50658,80,6,31,1763726961.59257,1763726962.23167,0.6390998363494873,8,648,12.517606084357148,1013.926092832929,1
192.168.0.101,192.168.0.106,80,50658,6,31,1763726961.610265,1763726962.253587,0.6433219909667969,6,432,9.32658930403278,671.5144298903601,1
192.168.0.106,192.168.0.101,50668,80,6,31,1763726961.63713,1763726962.433047,0.7959170341491699,9,709,11.307711248598846,890.7963639173979,1
192.168.0.101,192.168.0.106,80,50668,6,31,1763726961.64159,1763726962.430575,0.7889847755432129,8,4006,10.139612636368087,5077.411027661319,1
192.168.0.106,192.168.0.101,50684,80,6,31,1763726961.772322,1763726962.461785,0.6894631385803223,9,709,13.05363477231278,1028.336339285529,1
192.168.0.101,192.168.0.106,80,50684,6,31,1763726961.787992,1763726962.460509,0.6725170612335205,8,3981,11.8956089906872,5919.552423990717,1
192.168.0.106,192.168.0.101,50686,80,6,31,1763726961.936799,1763726962.643334,0.7065348625183105,8,648,11.322866604891237,917.1521949961902,1
192.168.0.101,192.168.0.106,80,50686,6,31,1763726961.949212,1763726962.659352,0.7101399898529053,6,432,8.449038338543374,608.330760375123,1
192.168.0.106,192.168.0.101,36868,80,6,31,1763726961.960271,1763726962.643334,0.6830630302429199,8,648,11.711949916473937,948.6679432343889,1
192.168.0.101,192.168.0.106,80,36868,6,31,1763726961.982559,1763726962.65937,0.6768109798431396,6,432,8.865104406832442,638.2875172919357,1
192.168.0.106,192.168.0.101,36876,80,6,31,1763726962.037191,1763726962.791582,0.7543911933898926,9,709,11.930149872983105,939.8306955494469,1
192.168.0.101,192.168.0.106,80,36876,6,31,1763726962.058197,1763726962.790709,0.7325119972229004,8,4002,10.921322832021321,5463.391746718666,1
192.168.0.106,192.168.0.101,36884,80,6,31,1763726962.146309,1763726962.792366,0.64605712890625,8,648,12.3828058573453,1003.0072744449693,1
192.168.0.106,192.168.0.101,36900,80,6,31,1763726962.171702,1763726962.807023,0.6353211402893066,9,709,14.16606410405557,1115.9710499750445,1
192.168.0.101,192.168.0.106,80,36884,6,31,1763726962.177642,1763726962.796646,0.6190040111541748,6,432,9.692990500679624,697.8953160489328,1
192.168.0.101,192.168.0.106,80,36900,6,31,1763726962.177778,1763726962.805991,0.6282129287719727,7,3959,11.142718781167977,6302.0033792348595,1
192.168.0.106,192.168.0.101,36914,80,6,31,1763726962.436773,1763726963.195627,0.7588539123535156,9,709,11.859990247776844,934.3036761859759,1
192.168.0.101,192.168.0.106,80,36914,6,31,1763726962.44364,1763726963.194189,0.7505490779876709,7,3970,9.326505361605397,5289.460897939061,1
192.168.0.106,192.168.0.101,36930,80,6,31,1763726962.487464,1763726963.196799,0.7093350887298584,8,648,11.278167578492232,913.5315738578709,1
192.168.0.106,192.168.0.101,36946,80,6,31,1763726962.527448,1763726963.196906,0.6694581508636475,8,648,11.94996280152754,967.9469869237308,1
192.168.0.101,192.168.0.106,80,36930,6,31,1763726962.530528,1763726963.211273,0.6807448863983154,6,432,8.813874507004813,634.5989645043466,1
192.168.0.101,192.168.0.106,80,36946,6,31,1763726962.535597,1763726963.211376,0.675778865814209,6,432,8.878644041007302,639.2623709525258,1
192.168.0.106,192.168.0.101,36956,80,6,31,1763726962.572124,1763726963.214788,0.6426639556884766,9,709,14.004208451924818,1103.2204213794107,1
192.168.0.101,192.168.0.106,80,36956,6,31,1763726962.586944,1763726963.213361,0.6264169216156006,8,3981,12.771047083733128,6355.1923050426985,1
192.168.0.106,192.168.0.101,36960,80,6,31,1763726962.731974,1763726963.411542,0.6795680522918701,8,648,11.772183776179125,953.5468858705091,1
192.168.0.101,192.168.0.106,80,36960,6,31,1763726962.736186,1763726963.435871,0.6996848583221436,6,432,8.575289187175072,617.4208214766052,1
192.168.0.106,192.168.0.101,36972,80,6,31,1763726962.838381,1763726963.588815,0.7504339218139648,9,709,11.993061265467595,944.7867152462806,1
192.168.0.101,192.168.0.106,80,36972,6,31,1763726962.859332,1763726963.587437,0.728104829788208,8,4020,10.987428832640829,5521.182988402017,1
192.168.0.106,192.168.0.101,36982,80,6,31,1763726962.974739,1763726963.611392,0.636652946472168,9,709,14.1364302951411,1113.6365643616712,1
192.168.0.101,192.168.0.106,80,36982,6,31,1763726962.980037,1763726963.609555,0.6295180320739746,8,3982,12.70813478311916,6325.474088297562,1
192.168.0.106,192.168.0.101,36994,80,6,31,1763726963.142779,1763726963.870398,0.727618932723999,8,648,10.99476613403979,890.5760568572229,1
192.168.0.106,192.168.0.101,36998,80,6,31,1763726963.142779,1763726963.870324,0.7275447845458984,8,648,10.995886672451716,890.666820468589,1
192.168.0.101,192.168.0.106,80,36994,6,31,1763726963.160622,1763726963.893557,0.7329351902008057,7,486,9.550639802247968,663.0872776989304,1
192.168.0.101,192.168.0.106,80,36998,6,31,1763726963.161763,1763726963.893538,0.7317750453948975,7,486,9.565781238443977,664.1385259833961,1
192.168.0.106,192.168.0.101,37008,80,6,31,1763726963.238741,1763726964.043691,0.8049499988555908,9,709,11.180818700286268,880.8000509447738,1
192.168.0.101,192.168.0.106,80,37008,6,31,1763726963.241411,1763726964.042288,0.8008770942687988,7,3950,8.740417287612656,4932.092612295713,1
192.168.0.106,192.168.0.101,37012,80,6,31,1763726963.295198,1763726964.044646,0.7494480609893799,8,648,10.674522246997133,864.6363020067678,1
192.168.0.101,192.168.0.106,80,37012,6,31,1763726963.304525,1763726964.066914,0.7623891830444336,6,432,7.869996234784338,566.6397289044723,1
192.168.0.106,192.168.0.101,37024,80,6,31,1763726963.373836,1763726964.227869,0.8540329933166504,9,709,10.538234553501686,830.1786998258551,1
192.168.0.101,192.168.0.106,80,37024,6,31,1763726963.379309,1763726964.225983,0.8466739654541016,8,3981,9.448737443709296,4701.927970425838,1
192.168.0.106,192.168.0.101,37036,80,6,31,1763726963.639441,1763726964.385189,0.7457480430603027,9,709,12.068419198348794,950.7232457365883,1
192.168.0.101,192.168.0.106,80,37036,6,31,1763726963.656065,1763726964.379781,0.7237160205841064,8,3982,11.054059565440118,5502.158148697819,1
192.168.0.106,192.168.0.101,37050,80,6,31,1763726963.70056,1763726964.409272,0.7087118625640869,8,648,11.288085359621848,914.3349141293696,1
192.168.0.106,192.168.0.101,37052,80,6,31,1763726963.70056,1763726964.409842,0.7092819213867188,8,648,11.27901298310153,913.600051631224,1
192.168.0.101,192.168.0.106,80,37050,6,31,1763726963.710537,1763726964.451583,0.7410459518432617,6,432,8.09666389118749,582.9598001654992,1
192.168.0.101,192.168.0.106,80,37052,6,31,1763726963.711136,1763726964.451584,0.740447998046875,6,432,8.103202406957095,583.4305733009109,1
192.168.0.106,192.168.0.101,37064,80,6,31,1763726963.773773,1763726964.452831,0.6790580749511719,9,709,13.253652864148846,1044.0933200757256,1
192.168.0.101,192.168.0.106,80,37064,6,31,1763726963.782669,1763726964.451672,0.6690030097961426,8,4000,11.958092688458526,5979.046344229263,1
192.168.0.106,192.168.0.101,37076,80,6,31,1763726963.914112,1763726964.639242,0.7251298427581787,8,648,11.03250690879081,893.6330596120556,1
192.168.0.101,192.168.0.106,80,37076,6,31,1763726963.917737,1763726964.663334,0.7455968856811523,7,486,9.388451232068968,651.8267569693597,1
192.168.0.106,192.168.0.101,37092,80,6,31,1763726964.0391,1763726964.787639,0.7485389709472656,9,709,12.023422091986241,947.178473690916,1
192.168.0.101,192.168.0.106,80,37092,6,31,1763726964.052554,1763726964.78447,0.7319161891937256,8,4008,10.930213210357802,5476.036818389259,1
192.168.0.106,192.168.0.101,37104,80,6,31,1763726964.173063,1763726964.845987,0.6729240417480469,9,709,13.374466420639104,1053.6107435814583,1
192.168.0.101,192.168.0.106,80,37104,6,31,1763726964.199225,1763726964.840189,0.6409640312194824,7,3962,10.921049636251775,6181.314094118505,1
192.168.0.106,192.168.0.101,37118,80,6,31,1763726964.372468,1763726965.022951,0.6504828929901123,8,648,12.298555559587337,996.1830003265742,1
192.168.0.106,192.168.0.101,37120,80,6,31,1763726964.372468,1763726965.0228,0.650331974029541,8,648,12.30140961766183,996.4141790306084,1
192.168.0.101,192.168.0.106,80,37118,6,31,1763726964.379782,1763726965.065608,0.6858260631561279,6,432,8.74857390573403,629.8973212128502,1
192.168.0.101,192.168.0.106,80,37120,6,31,1763726964.379782,1763726965.065505,0.685723066329956,6,432,8.749887957120173,629.9919329126525,1
192.168.0.106,192.168.0.101,37130,80,6,31,1763726964.441382,1763726965.226465,0.7850830554962158,9,709,11.463755251107163,903.0891636705531,1
192.168.0.101,192.168.0.106,80,37130,6,31,1763726964.451672,1763726965.224952,0.7732799053192139,7,3977,9.05234954619746,5143.02773503247,1
192.168.0.106,192.168.0.101,37144,80,6,31,1763726964.54792,1763726965.230696,0.6827759742736816,8,648,11.71687391096352,949.0667867880451,1
192.168.0.106,192.168.0.101,37152,80,6,31,1763726964.574412,1763726965.260669,0.6862568855285645,9,709,13.114622512046749,1033.1408178934605,1
192.168.0.101,192.168.0.106,80,37144,6,31,1763726964.57509,1763726965.24002,0.6649301052093506,6,432,9.023504805983967,649.6923460308457,1
192.168.0.101,192.168.0.106,80,37152,6,31,1763726964.577617,1763726965.259534,0.6819169521331787,8,3991,11.731633852149193,5852.618837990928,1
192.168.0.106,192.168.0.101,37166,80,6,31,1763726964.839262,1763726965.585933,0.7466709613800049,9,709,12.053502098656828,949.5481097719656,1
192.168.0.101,192.168.0.106,80,37166,6,31,1763726964.853258,1763726965.58406,0.730802059173584,8,4013,10.946876653640897,5491.227001382615,1
192.168.0.106,192.168.0.101,37188,80,6,31,1763726964.912904,1763726965.587485,0.6745810508728027,8,648,11.859212454380755,960.5962088048411,1
192.168.0.106,192.168.0.101,37178,80,6,31,1763726964.912904,1763726965.586863,0.6739590167999268,8,648,11.870157977832799,961.4827962044567,1
192.168.0.101,192.168.0.106,80,37188,6,31,1763726964.922886,1763726965.602332,0.6794462203979492,6,432,8.830720989934747,635.8119112753018,1
192.168.0.101,192.168.0.106,80,37178,6,31,1763726964.965908,1763726965.602313,0.6364049911499023,6,432,9.42795874237059,678.8130294506825,1
192.168.0.106,192.168.0.101,37200,80,6,31,1763726964.974641,1763726965.608008,0.6333668231964111,9,709,14.209774920921367,1119.4144909925833,1
192.168.0.101,192.168.0.106,80,37200,6,31,1763726964.988268,1763726965.607418,0.6191501617431641,7,3929,11.305819545119881,6345.794998968002,1
192.168.0.106,192.168.0.101,37208,80,6,31,1763726965.143875,1763726965.900506,0.7566311359405518,8,648,10.573183708671166,856.4278804023644,1
192.168.0.101,192.168.0.106,80,37208,6,31,1763726965.164376,1763726965.908948,0.7445719242095947,7,486,9.401375169270446,652.7240474664909,1
192.168.0.106,192.168.0.101,37222,80,6,31,1763726965.240218,1763726966.030909,0.7906911373138428,9,709,11.382447045726403,896.6838839355578,1
192.168.0.101,192.168.0.106,80,37222,6,31,1763726965.24952,1763726966.029279,0.7797589302062988,7,3925,8.977133481687767,5033.606987946355,1
192.168.0.106,192.168.0.101,37228,80,6,31,1763726965.375138,1763726966.280663,0.9055249691009521,9,709,9.938986010441683,782.971231267017,1
192.168.0.101,192.168.0.106,80,37228,6,31,1763726965.398675,1763726966.277859,0.8791840076446533,8,4008,9.099346587788961,4558.77264048227,1
192.168.0.106,192.168.0.101,37234,80,6,31,1763726965.525346,1763726966.280804,0.755457878112793,8,648,10.58960430723785,857.7579488862659,1
192.168.0.106,192.168.0.101,37244,80,6,31,1763726965.525427,1763726966.280879,0.7554519176483154,8,648,10.589687858498799,857.7647165384027,1
192.168.0.101,192.168.0.106,80,37234,6,31,1763726965.530612,1763726966.294728,0.7641160488128662,6,432,7.852210419244072,565.3591501855732,1
192.168.0.101,192.168.0.106,80,37244,6,31,1763726965.531109,1763726966.294746,0.7636368274688721,6,432,7.857138084719436,565.7139420997994,1
192.168.0.106,192.168.0.101,37246,80,6,31,1763726965.641162,1763726966.393742,0.7525801658630371,9,709,11.958858880740049,942.0923273827439,1
192.168.0.101,192.168.0.106,80,37246,6,31,1763726965.682713,1763726966.39229,0.7095770835876465,7,3941,9.865031103608583,5554.012511331633,1
192.168.0.106,192.168.0.101,37256,80,6,31,1763726965.730111,1763726966.423314,0.6932032108306885,8,648,11.540627445180661,934.7908230596336,1
192.168.0.101,192.168.0.106,80,37256,6,31,1763726965.735482,1763726966.427318,0.6918361186981201,6,432,8.672574093544942,624.4253347352359,1
192.168.0.106,192.168.0.101,37258,80,6,31,1763726965.775185,1763726966.411215,0.6360299587249756,9,709,14.15027684865969,1114.7273650777468,1
192.168.0.101,192.168.0.106,80,37258,6,31,1763726965.780893,1763726966.409916,0.6290228366851807,8,4003,12.718139204863107,6363.838904633378,1
192.168.0.106,192.168.0.101,37270,80,6,31,1763726966.041207,1763726966.839674,0.7984669208526611,9,709,11.27160031925824,887.9516251504548,1
192.168.0.101,192.168.0.106,80,37270,6,31,1763726966.043563,1763726966.834908,0.7913451194763184,8,3988,10.109369228553645,5039.520560433992,1
192.168.0.106,192.168.0.101,37280,80,6,31,1763726966.089538,1763726966.866157,0.7766189575195312,8,648,10.301061959073806,834.3860186849784,1
192.168.0.106,192.168.0.101,37292,80,6,31,1763726966.089538,1763726966.865958,0.7764198780059814,8,648,10.303703223757969,834.5999611243955,1
192.168.0.101,192.168.0.106,80,37280,6,31,1763726966.095495,1763726966.909481,0.81398606300354,7,486,8.59965583952456,597.0618197155624,1
192.168.0.101,192.168.0.106,80,37292,6,31,1763726966.09784,1763726966.909445,0.8116049766540527,7,486,8.624885506319112,598.8134794387269,1
192.168.0.106,192.168.0.101,37300,80,6,31,1763726966.17526,1763726966.910855,0.7355949878692627,9,709,12.23499364245202,963.8456102776091,1
192.168.0.101,192.168.0.106,80,37300,6,31,1763726966.225381,1763726966.909481,0.6841001510620117,7,3889,10.232419900994103,5684.840142138009,1
192.168.0.106,192.168.0.101,37306,80,6,31,1763726966.402467,1763726967.05073,0.6482629776000977,8,648,12.340670802482666,999.5943350010959,1
192.168.0.101,192.168.0.106,80,37306,6,31,1763726966.409917,1763726967.073734,0.6638169288635254,6,432,9.038636616683128,650.7818364011853,1
192.168.0.106,192.168.0.101,37312,80,6,31,1763726966.441628,1763726967.250044,0.8084161281585693,9,709,11.132880315612242,877.0235715298977,1
192.168.0.101,192.168.0.106,80,37312,6,31,1763726966.452025,1763726967.245906,0.7938811779022217,7,3964,8.817440436737693,4993.190555889745,1
192.168.0.106,192.168.0.101,37314,80,6,31,1763726966.575601,1763726967.454323,0.8787219524383545,9,709,10.242147672566974,806.853633316665,1
192.168.0.101,192.168.0.106,80,37314,6,31,1763726966.582165,1763726967.450696,0.8685309886932373,8,3982,9.210955169298602,4584.75293551838,1
192.168.0.106,192.168.0.101,37316,80,6,31,1763726966.784449,1763726967.454535,0.6700859069824219,8,648,11.938767726105693,967.0401858145611,1
192.168.0.106,192.168.0.101,37318,80,6,31,1763726966.784449,1763726967.454535,0.6700859069824219,8,648,11.938767726105693,967.0401858145611,1
192.168.0.101,192.168.0.106,80,37316,6,31,1763726966.834909,1763726967.476768,0.6418590545654297,6,432,9.34784662975939,673.0449573426761,1
192.168.0.101,192.168.0.106,80,37318,6,31,1763726966.834954,1763726967.476749,0.6417949199676514,6,432,9.348780760530826,673.1122147582195,1
192.168.0.106,192.168.0.101,37324,80,6,31,1763726966.840723,1763726967.480066,0.6393430233001709,8,649,12.512844761651538,1015.104531288981,1
192.168.0.101,192.168.0.106,80,37324,6,31,1763726966.86304,1763726967.490237,0.6271970272064209,7,3919,11.160767185358779,6248.435228488723,1
192.168.0.106,192.168.0.101,37328,80,6,31,1763726966.925851,1763726967.081858,0.1560068130493164,7,588,44.86983525384357,3769.06616132286,1
192.168.0.101,192.168.0.106,80,37328,6,31,1763726966.934189,1763726967.038382,0.10419297218322754,5,378,47.987881478294895,3627.883839759094,1
192.168.0.106,192.168.0.101,37338,80,6,31,1763726966.976729,1763726967.348204,0.3714749813079834,7,589,18.843799319546697,1585.5711141732866,1
192.168.0.101,192.168.0.106,80,37338,6,31,1763726966.988173,1763726967.345663,0.35749006271362305,6,3868,16.78368331263647,10819.88117554631,1
192.168.0.106,192.168.0.101,37346,80,6,31,1763726967.2449,1763726967.479557,0.23465704917907715,7,589,29.830768027164577,2510.0460525714193,1
192.168.0.101,192.168.0.106,80,37346,6,31,1763726967.271206,1763726967.47623,0.20502400398254395,6,3875,29.264865983745246,18900.22594783547,1
192.168.0.106,192.168.0.101,37354,80,6,31,1763726967.369276,1763726967.492804,0.12352800369262695,7,588,56.66731259915771,4760.054258329248,1
192.168.0.106,192.168.0.101,37356,80,6,31,1763726967.369441,1763726967.492804,0.12336301803588867,7,588,56.743099443007836,4766.4203532126585,1
192.168.0.101,192.168.0.106,80,37354,6,31,1763726967.374952,1763726967.450996,0.07604384422302246,6,432,78.90185012744904,5680.933209176331,1
192.168.0.101,192.168.0.106,80,37356,6,31,1763726967.374953,1763726967.450848,0.07589507102966309,6,432,79.05651735479555,5692.069249545279,1
192.168.0.106,192.168.0.101,37364,80,6,31,1763726967.376988,1763726967.42495,0.04796195030212402,3,349,62.54958318213226,7276.601510188053,1
192.168.0.101,192.168.0.106,80,37364,6,31,1763726967.423736,1763726967.423736,1e-06,1,62,1000000.0,62000000.0,1
192.168.0.106,192.168.0.101,37370,80,6,32,1763726967.544599,1763726968.303088,0.7584888935089111,8,648,10.547286939154121,854.3302420714839,1
192.168.0.101,192.168.0.106,80,37370,6,32,1763726967.547264,1763726968.366656,0.8193919658660889,6,432,7.322502843505503,527.2202047323963,1
192.168.0.101,192.168.0.106,80,37364,6,32,1763726967.603731,1763726968.092284,0.4885530471801758,6,3920,12.281163805303688,8023.693686131743,1
192.168.0.106,192.168.0.101,37364,80,6,32,1763726967.605066,1763726968.093239,0.4881730079650879,6,360,12.29072460398936,737.4434762393616,1
192.168.0.101,192.168.0.106,80,37324,6,32,1763726967.611962,1763726967.611962,1e-06,1,54,1000000.0,54000000.0,1
192.168.0.106,192.168.0.101,37324,80,6,32,1763726967.615719,1763726967.615719,1e-06,1,60,1000000.0,60000000.0,1
192.168.0.106,192.168.0.101,37328,80,6,32,1763726967.620338,1763726967.620338,1e-06,1,60,1000000.0,60000000.0,1
192.168.0.106,192.168.0.101,37338,80,6,32,1763726967.621715,1763726967.651245,0.029530048370361328,2,120,67.72762356892571,4063.6574141355422,1
192.168.0.101,192.168.0.106,80,37328,6,32,1763726967.625479,1763726967.625479,1e-06,1,54,1000000.0,54000000.0,1
192.168.0.101,192.168.0.106,80,37338,6,32,1763726967.626872,1763726967.649602,0.022729873657226562,2,108,87.98993035159856,4751.456238986322,1
192.168.0.106,192.168.0.101,37374,80,6,32,1763726967.642739,1763726968.414923,0.772183895111084,9,709,11.655254735279462,918.1750674792376,1
192.168.0.101,192.168.0.106,80,37374,6,32,1763726967.650032,1763726968.41374,0.7637078762054443,8,4038,10.475209499931788,5287.3619950905695,1
192.168.0.106,192.168.0.101,37382,80,6,32,1763726967.777671,1763726968.517343,0.7396719455718994,9,709,12.167556244196042,958.5330419038883,1
